Local Part Number,Component Type,Package,Value,Tolerance,Power,Composition,Description,Library Ref,Library Path,Footprint Ref,Footprint Path,Manufacturer 1,Manufacturer Part Number 1,Supplier 1,Supplier Part Number 1,Manufacturer 2,Manufacturer Part Number 2,Supplier 2,Supplier Part Number 2,Manufacturer 3,Manufacturer Part Number 3,Supplier 3,Supplier Part Number 3
RES0402-0715,Resistor,SMT-0402,1.87M,1%,1/16W,Thick Film,Resistor 1.87M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M87FKED,Digikey,541-1.87MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M87,Digikey,RMCF0402FT1M87CT-ND
RES0402-0716,Resistor,SMT-0402,1.91M,1%,1/16W,Thick Film,Resistor 1.91M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M91FKED,Digikey,541-1.91MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M91,Digikey,RMCF0402FT1M91CT-ND
RES0402-0717,Resistor,SMT-0402,1.96M,1%,1/16W,Thick Film,Resistor 1.96M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021M96FKED,Digikey,541-1.96MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1M96,Digikey,RMCF0402FT1M96CT-ND
RES0402-0718,Resistor,SMT-0402,2.00M,1%,1/16W,Thick Film,Resistor 2.00M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M00FKED,Digikey,541-2.00MLCT-ND,Samsung,RC1005F205CS,Digikey,1276-4293-1-ND,Stackpole Electronics,RMCF0402FT2M00,Digikey,RMCF0402FT2M00CT-ND
RES0402-0719,Resistor,SMT-0402,2.05M,1%,1/16W,Thick Film,Resistor 2.05M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M05FKED,Digikey,541-2.05MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M05,Digikey,RMCF0402FT2M05CT-ND
RES0402-0720,Resistor,SMT-0402,2.10M,1%,1/16W,Thick Film,Resistor 2.10M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M10FKED,Digikey,541-2.10MLCT-ND,Samsung,RC1005F2104CS,Digikey,1276-4294-1-ND,Stackpole Electronics,RMCF0402FT2M10,Digikey,RMCF0402FT2M10CT-ND
RES0402-0721,Resistor,SMT-0402,2.15M,1%,1/16W,Thick Film,Resistor 2.15M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M15FKED,Digikey,541-2.15MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M15,Digikey,RMCF0402FT2M15CT-ND
RES0402-0722,Resistor,SMT-0402,2.20M,1%,1/16W,Thick Film,Resistor 2.20M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M20FKED,Digikey,541-2.20MLCT-ND,Samsung,RC1005F225CS,Digikey,1276-4295-1-ND,Stackpole Electronics,RMCF0402FT2M20,Digikey,RMCF0402FT2M20CT-ND
RES0402-0723,Resistor,SMT-0402,2.21M,1%,1/16W,Thick Film,Resistor 2.21M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M21FKED,Digikey,541-2.21MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M21,Digikey,RMCF0402FT2M21CT-ND
RES0402-0724,Resistor,SMT-0402,2.26M,1%,1/16W,Thick Film,Resistor 2.26M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M26FKED,Digikey,541-2.26MLCT-ND,Samsung,RC1005F2264CS,Digikey,1276-4296-1-ND,Stackpole Electronics,RMCF0402FT2M26,Digikey,RMCF0402FT2M26CT-ND
RES0402-0725,Resistor,SMT-0402,2.32M,1%,1/16W,Thick Film,Resistor 2.32M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M32FKED,Digikey,541-2.32MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M32,Digikey,RMCF0402FT2M32CT-ND
RES0402-0726,Resistor,SMT-0402,2.37M,1%,1/16W,Thick Film,Resistor 2.37M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M37FKED,Digikey,541-2.37MLCT-ND,Samsung,RC1005F2374CS,Digikey,1276-4297-1-ND,Stackpole Electronics,RMCF0402FT2M37,Digikey,RMCF0402FT2M37CT-ND
RES0402-0727,Resistor,SMT-0402,2.40M,1%,1/16W,Thick Film,Resistor 2.40M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M40FKED,Digikey,541-2.40MLCT-ND,Samsung,RC1005F245CS,Digikey,1276-4298-1-ND,Stackpole Electronics,RMCF0402FT2M40,Digikey,RMCF0402FT2M40CT-ND
RES0402-0728,Resistor,SMT-0402,2.43M,1%,1/16W,Thick Film,Resistor 2.43M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M43FKED,Digikey,541-2.43MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M43,Digikey,RMCF0402FT2M43CT-ND
RES0402-0729,Resistor,SMT-0402,2.49M,1%,1/16W,Thick Film,Resistor 2.49M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M49FKED,Digikey,541-2.49MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M49,Digikey,RMCF0402FT2M49CT-ND
RES0402-0730,Resistor,SMT-0402,2.55M,1%,1/16W,Thick Film,Resistor 2.55M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M55FKED,Digikey,541-2.55MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M55,Digikey,RMCF0402FT2M55CT-ND
RES0402-0731,Resistor,SMT-0402,2.61M,1%,1/16W,Thick Film,Resistor 2.61M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M61FKED,Digikey,541-2.61MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M61,Digikey,RMCF0402FT2M61CT-ND
RES0402-0732,Resistor,SMT-0402,2.67M,1%,1/16W,Thick Film,Resistor 2.67M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M67FKED,Digikey,541-2.67MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M67,Digikey,RMCF0402FT2M67CT-ND
RES0402-0733,Resistor,SMT-0402,2.70M,1%,1/16W,Thick Film,Resistor 2.70M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M70FKED,Digikey,541-2.70MLCT-ND,Samsung,RC1005F275CS,Digikey,1276-4299-1-ND,Stackpole Electronics,RMCF0402FT2M70,Digikey,RMCF0402FT2M70CT-ND
RES0402-0734,Resistor,SMT-0402,2.74M,1%,1/16W,Thick Film,Resistor 2.74M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M74FKED,Digikey,541-2.74MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M74,Digikey,RMCF0402FT2M74CT-ND
RES0402-0735,Resistor,SMT-0402,2.80M,1%,1/16W,Thick Film,Resistor 2.80M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M80FKED,Digikey,541-2.80MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M80,Digikey,RMCF0402FT2M80CT-ND
RES0402-0736,Resistor,SMT-0402,2.87M,1%,1/16W,Thick Film,Resistor 2.87M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M87FKED,Digikey,541-2.87MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M87,Digikey,RMCF0402FT2M87CT-ND
RES0402-0737,Resistor,SMT-0402,2.94M,1%,1/16W,Thick Film,Resistor 2.94M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04022M94FKED,Digikey,541-2.94MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT2M94,Digikey,RMCF0402FT2M94CT-ND
RES0402-0738,Resistor,SMT-0402,3.00M,1%,1/16W,Thick Film,Resistor 3.00M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M00FKED,Digikey,541-3.00MLCT-ND,Samsung,RC1005F305CS,Digikey,1276-4300-1-ND,Stackpole Electronics,RMCF0402FT3M00,Digikey,RMCF0402FT3M00CT-ND
RES0402-0739,Resistor,SMT-0402,3.01M,1%,1/16W,Thick Film,Resistor 3.01M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M01FKED,Digikey,541-3.01MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M01,Digikey,RMCF0402FT3M01CT-ND
RES0402-0740,Resistor,SMT-0402,3.09M,1%,1/16W,Thick Film,Resistor 3.09M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M09FKED,Digikey,541-3.09MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M09,Digikey,RMCF0402FT3M09CT-ND
RES0402-0741,Resistor,SMT-0402,3.16M,1%,1/16W,Thick Film,Resistor 3.16M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M16FKED,Digikey,541-3.16MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M16,Digikey,RMCF0402FT3M16CT-ND
RES0402-0742,Resistor,SMT-0402,3.24M,1%,1/16W,Thick Film,Resistor 3.24M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M24FKED,Digikey,541-3.24MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M24,Digikey,RMCF0402FT3M24CT-ND
RES0402-0743,Resistor,SMT-0402,3.30M,1%,1/16W,Thick Film,Resistor 3.30M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M30FKED,Digikey,541-3.30MLCT-ND,Samsung,RC1005F335CS,Digikey,1276-4301-1-ND,Stackpole Electronics,RMCF0402FT3M30,Digikey,RMCF0402FT3M30CT-ND
RES0402-0744,Resistor,SMT-0402,3.32M,1%,1/16W,Thick Film,Resistor 3.32M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M32FKED,Digikey,541-3.32MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M32,Digikey,RMCF0402FT3M32CT-ND
RES0402-0745,Resistor,SMT-0402,3.40M,1%,1/16W,Thick Film,Resistor 3.40M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M40FKED,Digikey,541-3.40MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M40,Digikey,RMCF0402FT3M40CT-ND
RES0402-0746,Resistor,SMT-0402,3.48M,1%,1/16W,Thick Film,Resistor 3.48M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M48FKED,Digikey,541-3.48MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M48,Digikey,RMCF0402FT3M48CT-ND
RES0402-0747,Resistor,SMT-0402,3.57M,1%,1/16W,Thick Film,Resistor 3.57M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M57FKED,Digikey,541-3.57MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M57,Digikey,RMCF0402FT3M57CT-ND
RES0402-0748,Resistor,SMT-0402,3.60M,1%,1/16W,Thick Film,Resistor 3.60M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M60FKED,Digikey,541-3.60MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M60,Digikey,RMCF0402FT3M60CT-ND
RES0402-0749,Resistor,SMT-0402,3.65M,1%,1/16W,Thick Film,Resistor 3.65M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M65FKED,Digikey,541-3.65MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M65,Digikey,RMCF0402FT3M65CT-ND
RES0402-0750,Resistor,SMT-0402,3.74M,1%,1/16W,Thick Film,Resistor 3.74M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M74FKED,Digikey,541-3.74MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M74,Digikey,RMCF0402FT3M74CT-ND
RES0402-0751,Resistor,SMT-0402,3.83M,1%,1/16W,Thick Film,Resistor 3.83M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M83FKED,Digikey,541-3.83MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M83,Digikey,RMCF0402FT3M83CT-ND
RES0402-0752,Resistor,SMT-0402,3.90M,1%,1/16W,Thick Film,Resistor 3.90M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M90FKED,Digikey,541-3.90MLCT-ND,Samsung,RC1005F395CS,Digikey,1276-4302-1-ND,Stackpole Electronics,RMCF0402FT3M90,Digikey,RMCF0402FT3M90CT-ND
RES0402-0753,Resistor,SMT-0402,3.92M,1%,1/16W,Thick Film,Resistor 3.92M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04023M92FKED,Digikey,541-3.92MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT3M92,Digikey,RMCF0402FT3M92CT-ND
RES0402-0754,Resistor,SMT-0402,4.02M,1%,1/16W,Thick Film,Resistor 4.02M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04024M02FKED,Digikey,541-4.02MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT4M02,Digikey,RMCF0402FT4M02CT-ND
RES0402-0755,Resistor,SMT-0402,4.12M,1%,1/16W,Thick Film,Resistor 4.12M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04024M12FKED,Digikey,541-4.12MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT4M12,Digikey,RMCF0402FT4M12CT-ND
RES0402-0756,Resistor,SMT-0402,4.22M,1%,1/16W,Thick Film,Resistor 4.22M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04024M22FKED,Digikey,541-4.22MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT4M22,Digikey,RMCF0402FT4M22CT-ND
RES0402-0757,Resistor,SMT-0402,4.30M,1%,1/16W,Thick Film,Resistor 4.30M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04024M30FKED,Digikey,541-4.30MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT4M30,Digikey,RMCF0402FT4M30CT-ND
RES0402-0758,Resistor,SMT-0402,4.32M,1%,1/16W,Thick Film,Resistor 4.32M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04024M32FKED,Digikey,541-4.32MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT4M32,Digikey,RMCF0402FT4M32CT-ND
RES0402-0759,Resistor,SMT-0402,4.42M,1%,1/16W,Thick Film,Resistor 4.42M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04024M42FKED,Digikey,541-4.42MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT4M42,Digikey,RMCF0402FT4M42CT-ND
RES0402-0760,Resistor,SMT-0402,4.53M,1%,1/16W,Thick Film,Resistor 4.53M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04024M53FKED,Digikey,541-4.53MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT4M53,Digikey,RMCF0402FT4M53CT-ND
RES0402-0761,Resistor,SMT-0402,4.64M,1%,1/16W,Thick Film,Resistor 4.64M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04024M64FKED,Digikey,541-4.64MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT4M64,Digikey,RMCF0402FT4M64CT-ND
RES0402-0762,Resistor,SMT-0402,4.70M,1%,1/16W,Thick Film,Resistor 4.70M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04024M70FKED,Digikey,541-4.70MLCT-ND,Samsung,RC1005F475CS,Digikey,1276-4303-1-ND,Stackpole Electronics,RMCF0402FT4M70,Digikey,RMCF0402FT4M70CT-ND
RES0402-0763,Resistor,SMT-0402,4.75M,1%,1/16W,Thick Film,Resistor 4.75M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04024M75FKED,Digikey,541-4.75MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT4M75,Digikey,RMCF0402FT4M75CT-ND
RES0402-0764,Resistor,SMT-0402,4.87M,1%,1/16W,Thick Film,Resistor 4.87M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04024M87FKED,Digikey,541-4.87MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT4M87,Digikey,RMCF0402FT4M87CT-ND
RES0402-0765,Resistor,SMT-0402,4.99M,1%,1/16W,Thick Film,Resistor 4.99M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04024M99FKED,Digikey,541-4.99MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT4M99,Digikey,RMCF0402FT4M99CT-ND
RES0402-0766,Resistor,SMT-0402,5.10M,1%,1/16W,Thick Film,Resistor 5.10M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025M10FKED,Digikey,CRCW04025M10FKED-ND,,,,,Stackpole Electronics,RMCF0402FT5M10,Digikey,RMCF0402FT5M10CT-ND
RES0402-0767,Resistor,SMT-0402,5.11M,1%,1/16W,Thick Film,Resistor 5.11M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025M11FKED,Digikey,541-5.11MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT5M11,Digikey,RMCF0402FT5M11CT-ND
RES0402-0768,Resistor,SMT-0402,5.23M,1%,1/16W,Thick Film,Resistor 5.23M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025M23FKED,Digikey,541-5.23MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT5M23,Digikey,RMCF0402FT5M23CT-ND
RES0402-0769,Resistor,SMT-0402,5.36M,1%,1/16W,Thick Film,Resistor 5.36M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025M36FKED,Digikey,541-5.36MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT5M36,Digikey,RMCF0402FT5M36CT-ND
RES0402-0770,Resistor,SMT-0402,5.49M,1%,1/16W,Thick Film,Resistor 5.49M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025M49FKED,Digikey,541-5.49MLCT-ND,,,,,Stackpole Electronics,RMCF0402FT5M49,Digikey,RMCF0402FT5M49CT-ND
RES0402-0771,Resistor,SMT-0402,5.60M,1%,1/16W,Thick Film,Resistor 5.60M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025M60FKED,Digikey,CRCW04025M60FKED-ND,,,,,Stackpole Electronics,RMCF0402FT5M60,Digikey,RMCF0402FT5M60CT-ND
RES0402-0772,Resistor,SMT-0402,5.62M,1%,1/16W,Thick Film,Resistor 5.62M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025M62FKED,Digikey,CRCW04025M62FKED-ND,,,,,Stackpole Electronics,RMCF0402FT5M62,Digikey,RMCF0402FT5M62CT-ND
RES0402-0773,Resistor,SMT-0402,5.76M,1%,1/16W,Thick Film,Resistor 5.76M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025M76FKED,Digikey,CRCW04025M76FKED-ND,,,,,Stackpole Electronics,RMCF0402FT5M76,Digikey,RMCF0402FT5M76CT-ND
RES0402-0774,Resistor,SMT-0402,5.90M,1%,1/16W,Thick Film,Resistor 5.90M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04025M90FKED,Digikey,CRCW04025M90FKED-ND,,,,,Stackpole Electronics,RMCF0402FT5M90,Digikey,RMCF0402FT5M90CT-ND
RES0402-0775,Resistor,SMT-0402,6.04M,1%,1/16W,Thick Film,Resistor 6.04M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026M04FKED,Digikey,CRCW04026M04FKED-ND,,,,,Stackpole Electronics,RMCF0402FT6M04,Digikey,RMCF0402FT6M04CT-ND
RES0402-0776,Resistor,SMT-0402,6.19M,1%,1/16W,Thick Film,Resistor 6.19M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026M19FKED,Digikey,CRCW04026M19FKED-ND,,,,,Stackpole Electronics,RMCF0402FT6M19,Digikey,RMCF0402FT6M19CT-ND
RES0402-0777,Resistor,SMT-0402,6.20M,1%,1/16W,Thick Film,Resistor 6.20M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026M20FKED,Digikey,CRCW04026M20FKED-ND,,,,,Stackpole Electronics,RMCF0402FT6M20,Digikey,RMCF0402FT6M20CT-ND
RES0402-0778,Resistor,SMT-0402,6.34M,1%,1/16W,Thick Film,Resistor 6.34M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026M34FKED,Digikey,CRCW04026M34FKED-ND,,,,,Stackpole Electronics,RMCF0402FT6M34,Digikey,RMCF0402FT6M34CT-ND
RES0402-0779,Resistor,SMT-0402,6.49M,1%,1/16W,Thick Film,Resistor 6.49M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026M49FKED,Digikey,CRCW04026M49FKED-ND,,,,,Stackpole Electronics,RMCF0402FT6M49,Digikey,RMCF0402FT6M49CT-ND
RES0402-0780,Resistor,SMT-0402,6.65M,1%,1/16W,Thick Film,Resistor 6.65M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026M65FKED,Digikey,CRCW04026M65FKED-ND,,,,,Stackpole Electronics,RMCF0402FT6M65,Digikey,RMCF0402FT6M65CT-ND
RES0402-0781,Resistor,SMT-0402,6.80M,1%,1/16W,Thick Film,Resistor 6.80M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026M80FKED,Digikey,CRCW04026M80FKED-ND,,,,,Stackpole Electronics,RMCF0402FT6M80,Digikey,RMCF0402FT6M80CT-ND
RES0402-0782,Resistor,SMT-0402,6.81M,1%,1/16W,Thick Film,Resistor 6.81M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026M81FKED,Digikey,CRCW04026M81FKED-ND,,,,,Stackpole Electronics,RMCF0402FT6M81,Digikey,RMCF0402FT6M81CT-ND
RES0402-0783,Resistor,SMT-0402,6.98M,1%,1/16W,Thick Film,Resistor 6.98M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04026M98FKED,Digikey,CRCW04026M98FKED-ND,,,,,Stackpole Electronics,RMCF0402FT6M98,Digikey,RMCF0402FT6M98CT-ND
RES0402-0784,Resistor,SMT-0402,7.15M,1%,1/16W,Thick Film,Resistor 7.15M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04027M15FKED,Digikey,CRCW04027M15FKED-ND,,,,,Stackpole Electronics,RMCF0402FT7M15,Digikey,RMCF0402FT7M15CT-ND
RES0402-0785,Resistor,SMT-0402,7.32M,1%,1/16W,Thick Film,Resistor 7.32M 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04027M32FKED,Digikey,CRCW04027M32FKED-ND,,,,,Stackpole Electronics,RMCF0402FT7M32,Digikey,RMCF0402FT7M32CT-ND
